,team_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
237,9858,2/22/11 0:00,30,0,,0,50,1,1,50,1,65,1,65,1,1,45,1,45,1,55,1,0
238,9858,2/22/12 0:00,35,1,,0,35,1,1,35,1,20,0,65,1,1,35,1,45,1,50,1,0
239,9858,9/20/13 0:00,42,1,,0,43,1,1,45,1,25,0,75,2,0,41,1,52,1,62,1,0
240,9858,9/19/14 0:00,42,1,56.0,1,27,0,1,54,1,25,0,75,2,1,41,1,52,1,57,1,0
241,9858,9/10/15 0:00,42,1,56.0,1,43,1,1,41,1,48,1,69,2,1,41,1,52,1,57,1,0
242,8521,2/22/10 0:00,50,1,,0,40,1,1,30,0,40,1,60,1,1,70,2,70,2,70,2,0
243,8521,2/22/11 0:00,65,1,,0,35,1,1,50,1,65,1,50,1,1,55,1,45,1,65,1,0
244,8521,2/22/12 0:00,64,1,,0,62,1,1,49,1,53,1,66,1,1,44,1,34,1,51,1,0
245,8521,9/20/13 0:00,59,1,,0,54,1,1,49,1,53,1,66,1,1,44,1,34,1,51,1,0
246,8521,9/19/14 0:00,59,1,48.0,1,54,1,1,49,1,53,1,66,1,1,44,1,34,1,51,1,0
247,8521,9/10/15 0:00,59,1,48.0,1,54,1,1,49,1,53,1,66,1,1,44,1,34,1,51,1,0
248,8191,2/22/10 0:00,70,2,,0,65,1,1,70,2,70,2,70,2,1,65,1,70,2,70,2,0
249,8191,2/22/11 0:00,36,1,,0,52,1,1,49,1,68,2,55,1,1,24,0,56,1,66,1,0
250,8191,2/22/12 0:00,48,1,,0,44,1,1,56,1,58,1,48,1,1,52,1,50,1,58,1,0
251,8191,9/20/13 0:00,54,1,,0,55,1,1,56,1,59,1,48,1,1,48,1,50,1,58,1,0
252,8191,9/19/14 0:00,48,1,32.0,0,74,2,1,72,2,59,1,58,1,1,54,1,57,1,58,1,0
253,8191,9/10/15 0:00,54,1,32.0,0,67,2,1,72,2,57,1,47,1,1,63,1,62,1,58,1,0
254,7819,2/22/10 0:00,65,1,,0,30,0,1,50,1,65,1,40,1,1,70,2,65,1,70,2,0
255,7819,2/22/11 0:00,65,1,,0,35,1,1,35,1,65,1,65,1,1,55,1,45,1,65,1,0
256,7819,2/22/12 0:00,48,1,,0,52,1,1,48,1,54,1,53,1,1,47,1,45,1,51,1,0
257,7819,9/20/13 0:00,48,1,,0,52,1,1,48,1,54,1,53,1,1,47,1,45,1,51,1,0
258,7819,9/19/14 0:00,62,1,50.0,1,45,1,1,48,1,54,1,53,1,1,43,1,42,1,51,1,0
259,7819,9/10/15 0:00,62,1,50.0,1,45,1,1,48,1,54,1,53,1,1,43,1,42,1,51,1,0
260,8529,2/22/10 0:00,40,1,,0,30,0,1,30,0,35,1,55,1,1,40,1,55,1,60,1,0
261,8529,2/22/11 0:00,65,1,,0,50,1,1,50,1,65,1,50,1,0,45,1,45,1,51,1,0
262,8529,2/22/12 0:00,40,1,,0,50,1,1,65,1,50,1,50,1,1,45,1,45,1,50,1,0
263,8529,9/20/13 0:00,63,1,,0,36,1,1,66,1,51,1,51,1,0,46,1,56,1,51,1,0
264,8529,9/19/14 0:00,63,1,51.0,1,53,1,1,33,0,51,1,68,2,1,37,1,56,1,51,1,0
265,8529,9/10/15 0:00,67,2,32.0,0,35,1,1,69,2,58,1,69,2,0,65,1,65,1,57,1,1
266,7788,9/19/14 0:00,45,1,39.0,1,42,1,1,46,1,56,1,57,1,1,42,1,49,1,47,1,0
267,7788,9/10/15 0:00,43,1,36.0,1,57,1,1,46,1,50,1,38,1,1,42,1,49,1,47,1,0
268,8344,2/22/10 0:00,65,1,,0,70,2,1,70,2,70,2,70,2,1,70,2,70,2,70,2,0
269,8344,2/22/11 0:00,67,2,,0,49,1,1,67,2,67,2,48,1,1,46,1,47,1,53,1,0
270,8344,2/22/12 0:00,60,1,,0,64,1,1,54,1,46,1,54,1,1,47,1,43,1,56,1,0
271,8344,9/20/13 0:00,60,1,,0,69,2,1,54,1,59,1,62,1,1,47,1,43,1,56,1,0
272,8344,9/19/14 0:00,60,1,29.0,0,54,1,1,52,1,46,1,41,1,1,33,0,41,1,39,1,0
273,8344,9/10/15 0:00,60,1,41.0,1,67,2,1,52,1,56,1,46,1,1,33,0,41,1,39,1,0
274,208931,9/19/14 0:00,32,0,46.0,1,31,0,1,47,1,36,1,54,1,1,46,1,44,1,51,1,0
275,208931,9/10/15 0:00,80,2,45.0,1,65,1,1,70,2,40,1,50,1,1,25,0,55,1,35,1,0
276,8530,2/22/10 0:00,35,1,,0,30,0,1,30,0,30,0,60,1,1,35,1,55,1,50,1,0
277,8530,2/22/11 0:00,65,1,,0,35,1,0,50,1,65,1,63,1,1,35,1,55,1,50,1,1
278,8530,2/22/12 0:00,40,1,,0,50,1,1,50,1,50,1,50,1,1,25,0,50,1,35,1,0
279,8530,9/20/13 0:00,67,2,,0,37,1,0,67,2,52,1,52,1,1,37,1,57,1,52,1,0
280,8530,9/19/14 0:00,75,2,52.0,1,48,1,1,53,1,52,1,36,1,1,28,0,67,2,52,1,0
281,8530,9/10/15 0:00,70,2,52.0,1,48,1,1,53,1,52,1,36,1,1,31,0,64,1,52,1,0
282,9910,2/22/10 0:00,35,1,,0,30,0,1,45,1,45,1,70,2,1,35,1,30,0,50,1,1
283,9910,2/22/11 0:00,43,1,,0,44,1,1,53,1,45,1,60,1,1,40,1,41,1,47,1,0
284,9910,2/22/12 0:00,53,1,,0,62,1,1,59,1,68,2,52,1,1,42,1,52,1,68,2,0
285,9910,9/20/13 0:00,53,1,,0,62,1,1,59,1,68,2,52,1,0,42,1,52,1,68,2,0
286,9910,9/19/14 0:00,53,1,54.0,1,62,1,1,59,1,68,2,52,1,1,42,1,52,1,65,1,0
287,9910,9/10/15 0:00,55,1,59.0,1,38,1,1,41,1,48,1,50,1,0,55,1,55,1,59,1,0
288,9925,2/22/10 0:00,70,2,,0,70,2,1,65,1,70,2,70,2,1,60,1,70,2,70,2,0
289,9925,2/22/11 0:00,54,1,,0,52,1,1,52,1,67,2,51,1,1,46,1,46,1,67,2,0
290,9925,2/22/12 0:00,70,2,,0,58,1,1,54,1,58,1,60,1,1,50,1,50,1,60,1,0
291,9925,9/20/13 0:00,50,1,,0,53,1,1,57,1,58,1,60,1,0,55,1,51,1,60,1,0
292,9925,9/19/14 0:00,70,2,52.0,1,58,1,1,55,1,61,1,62,1,1,51,1,54,1,60,1,0
293,9925,9/10/15 0:00,54,1,49.0,1,53,1,1,51,1,51,1,62,1,1,58,1,55,1,56,1,0
294,9984,2/22/10 0:00,45,1,,0,35,1,1,70,2,45,1,55,1,1,65,1,60,1,70,2,0
295,9984,2/22/11 0:00,50,1,,0,50,1,0,70,2,65,1,65,1,1,60,1,50,1,70,2,0
296,9984,2/22/12 0:00,68,2,,0,54,1,1,55,1,68,2,42,1,1,59,1,47,1,62,1,0
297,9984,9/20/13 0:00,53,1,,0,40,1,1,55,1,68,2,42,1,0,59,1,47,1,62,1,0
298,9984,9/19/14 0:00,53,1,49.0,1,43,1,1,52,1,58,1,42,1,1,59,1,47,1,62,1,0
299,9984,9/10/15 0:00,53,1,49.0,1,43,1,1,52,1,58,1,42,1,1,59,1,47,1,62,1,0
300,9880,2/22/10 0:00,30,0,,0,30,0,1,35,1,45,1,65,1,1,50,1,30,0,50,1,0
301,9880,2/22/11 0:00,50,1,,0,50,1,1,35,1,35,1,50,1,1,35,1,55,1,50,1,0
302,9880,2/22/12 0:00,60,1,,0,40,1,1,50,1,35,1,65,1,1,35,1,45,1,50,1,0
303,9880,9/20/13 0:00,73,2,,0,44,1,1,53,1,44,1,73,2,1,39,1,49,1,57,1,0
304,9880,9/19/14 0:00,73,2,29.0,0,41,1,1,53,1,44,1,73,2,1,39,1,49,1,57,1,0
305,9880,9/10/15 0:00,66,1,31.0,0,41,1,1,53,1,44,1,66,1,1,39,1,49,1,57,1,0
306,8455,2/22/10 0:00,70,2,,0,60,1,0,56,1,70,2,70,2,0,30,0,60,1,35,1,0
307,8455,2/22/11 0:00,60,1,,0,50,1,0,60,1,60,1,80,2,0,35,1,55,1,50,1,0
308,8455,2/22/12 0:00,60,1,,0,45,1,1,55,1,45,1,45,1,1,60,1,62,1,46,1,0
309,8455,9/20/13 0:00,46,1,,0,41,1,1,46,1,61,1,63,1,1,42,1,43,1,46,1,0
310,8455,9/19/14 0:00,67,2,52.0,1,38,1,1,41,1,61,1,68,2,1,39,1,41,1,46,1,0
311,8455,9/10/15 0:00,67,2,41.0,1,36,1,1,41,1,34,1,44,1,1,39,1,41,1,46,1,0
312,8533,2/22/10 0:00,45,1,,0,30,0,1,35,1,45,1,65,1,1,30,0,70,2,65,1,1
313,8533,2/22/11 0:00,45,1,,0,50,1,1,49,1,45,1,35,1,1,36,1,70,2,51,1,0
314,8533,2/22/12 0:00,60,1,,0,65,1,1,50,1,50,1,65,1,1,25,0,45,1,50,1,0
315,8533,9/20/13 0:00,66,1,,0,67,2,1,52,1,51,1,66,1,0,26,0,59,1,51,1,0
316,8533,9/19/14 0:00,66,1,54.0,1,67,2,1,52,1,66,1,52,1,1,46,1,59,1,51,1,0
317,8533,9/10/15 0:00,66,1,54.0,1,67,2,1,52,1,66,1,52,1,1,46,1,59,1,51,1,0
318,8342,2/22/10 0:00,35,1,,0,40,1,1,45,1,50,1,45,1,1,60,1,70,2,70,2,0
319,8342,2/22/11 0:00,67,2,,0,47,1,0,68,2,49,1,53,1,0,57,1,44,1,47,1,0
320,8342,2/22/12 0:00,64,1,,0,54,1,1,48,1,61,1,47,1,1,60,1,50,1,52,1,0
321,8342,9/20/13 0:00,45,1,,0,48,1,1,48,1,61,1,47,1,1,43,1,59,1,45,1,0
322,8342,9/19/14 0:00,42,1,52.0,1,45,1,1,42,1,57,1,47,1,1,51,1,50,1,57,1,0
323,8342,9/10/15 0:00,42,1,52.0,1,45,1,1,42,1,57,1,47,1,1,51,1,50,1,57,1,0
324,7869,2/22/10 0:00,30,0,,0,30,0,1,35,1,45,1,60,1,1,35,1,30,0,40,1,0
325,7869,2/22/11 0:00,39,1,,0,41,1,1,40,1,42,1,46,1,1,40,1,38,1,44,1,0
326,7869,2/22/12 0:00,40,1,,0,53,1,1,40,1,71,2,48,1,1,36,1,41,1,52,1,0
327,7869,9/20/13 0:00,40,1,,0,53,1,1,40,1,71,2,48,1,1,36,1,41,1,52,1,0
328,7869,9/19/14 0:00,40,1,53.0,1,53,1,1,40,1,66,1,48,1,1,36,1,41,1,52,1,0
329,7869,9/10/15 0:00,53,1,40.0,1,48,1,1,55,1,59,1,57,1,1,38,1,39,1,52,1,0
330,2186,2/22/10 0:00,30,0,,0,45,1,1,40,1,35,1,65,1,1,70,2,70,2,65,1,0
331,2186,2/22/11 0:00,46,1,,0,51,1,1,48,1,48,1,52,1,1,48,1,33,0,63,1,0
332,2186,2/22/12 0:00,57,1,,0,59,1,1,57,1,33,0,78,2,1,59,1,51,1,53,1,0
333,2186,9/19/14 0:00,37,1,50.0,1,38,1,1,66,1,66,1,33,0,1,59,1,34,1,64,1,0
334,2186,9/10/15 0:00,37,1,50.0,1,38,1,1,66,1,66,1,33,0,1,59,1,34,1,64,1,0
335,9826,2/22/10 0:00,70,2,,0,70,2,1,70,2,70,2,65,1,1,65,1,60,1,60,1,0
336,9826,2/22/11 0:00,53,1,,0,54,1,1,69,2,48,1,52,1,1,48,1,43,1,33,0,0
337,9826,2/22/12 0:00,43,1,,0,46,1,1,69,2,66,1,47,1,1,44,1,27,0,53,1,0
338,9826,9/20/13 0:00,52,1,,0,47,1,1,69,2,66,1,47,1,1,36,1,33,0,53,1,0
339,9826,9/19/14 0:00,61,1,36.0,1,68,2,1,67,2,62,1,52,1,1,36,1,34,1,48,1,0
340,9826,9/10/15 0:00,61,1,45.0,1,67,2,1,67,2,69,2,50,1,1,36,1,34,1,41,1,0
341,8262,9/10/15 0:00,59,1,43.0,1,77,2,1,52,1,77,2,45,1,1,32,0,56,1,41,1,0
342,8526,2/22/11 0:00,30,0,,0,40,1,1,43,1,45,1,65,1,1,42,1,45,1,50,1,0
343,8526,2/22/12 0:00,37,1,,0,41,1,1,47,1,40,1,63,1,1,52,1,43,1,41,1,0
344,9783,2/22/10 0:00,30,0,,0,30,0,1,30,0,45,1,65,1,1,35,1,35,1,45,1,1
345,9783,2/22/11 0:00,56,1,,0,42,1,1,57,1,69,2,61,1,1,38,1,44,1,69,2,0
346,9783,2/22/12 0:00,56,1,,0,46,1,1,38,1,52,1,68,2,1,45,1,50,1,59,1,0
347,9783,9/20/13 0:00,56,1,,0,46,1,1,38,1,52,1,68,2,1,45,1,50,1,59,1,0
348,9783,9/19/14 0:00,56,1,55.0,1,46,1,1,38,1,52,1,68,2,1,45,1,50,1,59,1,0
349,9783,9/10/15 0:00,53,1,55.0,1,47,1,1,38,1,52,1,55,1,1,45,1,50,1,59,1,1
350,9836,2/22/10 0:00,55,1,,0,40,1,1,40,1,40,1,55,1,1,30,0,60,1,30,0,1
351,9836,2/22/11 0:00,65,1,,0,50,1,1,50,1,65,1,50,1,1,35,1,45,1,50,1,0
352,9836,2/22/12 0:00,51,1,,0,49,1,1,49,1,52,1,52,1,1,45,1,46,1,58,1,0
353,9836,9/20/13 0:00,51,1,,0,49,1,1,49,1,52,1,52,1,1,45,1,46,1,58,1,0
354,9836,9/19/14 0:00,51,1,54.0,1,49,1,1,49,1,52,1,52,1,1,45,1,46,1,58,1,0
355,9836,9/10/15 0:00,51,1,54.0,1,49,1,1,49,1,52,1,52,1,1,45,1,46,1,58,1,0
356,8284,9/20/13 0:00,50,1,,0,49,1,1,38,1,60,1,53,1,1,48,1,47,1,59,1,0
357,8284,9/10/15 0:00,47,1,47.0,1,48,1,1,32,0,61,1,65,1,1,50,1,44,1,52,1,0
358,9938,2/22/10 0:00,70,2,,0,70,2,1,65,1,70,2,70,2,1,60,1,70,2,70,2,0
359,9938,2/22/11 0:00,68,2,,0,53,1,1,67,2,53,1,67,2,1,57,1,57,1,63,1,0
360,9938,2/22/12 0:00,60,1,,0,60,1,1,50,1,50,1,35,1,1,40,1,38,1,52,1,0
361,9938,9/20/13 0:00,53,1,,0,52,1,1,55,1,53,1,42,1,1,41,1,41,1,52,1,0
362,9938,9/19/14 0:00,60,1,51.0,1,60,1,1,52,1,55,1,38,1,1,41,1,40,1,52,1,0
363,9938,9/10/15 0:00,60,1,58.0,1,53,1,1,55,1,49,1,45,1,1,48,1,42,1,53,1,0
364,8457,2/22/12 0:00,55,1,,0,60,1,1,46,1,68,2,54,1,1,42,1,43,1,63,1,0
365,8372,9/19/14 0:00,62,1,51.0,1,52,1,1,60,1,55,1,64,1,1,37,1,56,1,49,1,0
366,8372,9/10/15 0:00,62,1,51.0,1,52,1,1,59,1,55,1,52,1,1,37,1,56,1,49,1,0
367,9776,2/22/12 0:00,64,1,,0,54,1,1,52,1,66,1,62,1,1,54,1,42,1,48,1,0
368,9776,9/20/13 0:00,68,2,,0,54,1,1,62,1,66,1,67,2,0,57,1,47,1,53,1,0
369,9776,9/19/14 0:00,61,1,60.0,1,62,1,1,59,1,43,1,55,1,1,30,0,40,1,39,1,0
370,9776,9/10/15 0:00,66,1,44.0,1,54,1,1,62,1,59,1,51,1,0,57,1,47,1,53,1,0
371,9810,2/22/10 0:00,60,1,,0,35,1,1,35,1,70,2,60,1,1,65,1,30,0,45,1,0
372,9810,2/22/11 0:00,52,1,,0,43,1,1,62,1,62,1,41,1,1,48,1,50,1,53,1,0
373,9810,2/22/12 0:00,38,1,,0,34,1,1,47,1,45,1,48,1,1,46,1,45,1,54,1,0
374,9810,9/20/13 0:00,41,1,,0,34,1,1,47,1,45,1,48,1,1,46,1,45,1,57,1,0
375,9810,9/19/14 0:00,63,1,48.0,1,42,1,1,57,1,50,1,52,1,1,43,1,46,1,55,1,0
376,9810,9/10/15 0:00,51,1,41.0,1,38,1,1,47,1,58,1,40,1,1,48,1,42,1,55,1,0
377,10268,2/22/10 0:00,30,0,,0,30,0,1,45,1,50,1,70,2,1,50,1,45,1,45,1,0
378,10268,2/22/11 0:00,43,1,,0,39,1,1,52,1,43,1,46,1,1,40,1,39,1,51,1,0
379,10268,2/22/12 0:00,55,1,,0,73,2,1,53,1,54,1,57,1,1,49,1,51,1,58,1,0
380,10268,9/20/13 0:00,55,1,,0,73,2,1,53,1,54,1,57,1,1,49,1,51,1,58,1,0
381,10268,9/19/14 0:00,55,1,47.0,1,69,2,1,53,1,54,1,57,1,1,49,1,51,1,58,1,0
382,10268,9/10/15 0:00,51,1,52.0,1,48,1,1,53,1,54,1,57,1,1,49,1,51,1,58,1,0
383,8534,2/22/10 0:00,30,0,,0,30,0,1,30,0,30,0,55,1,1,30,0,30,0,30,0,0
384,8534,2/22/11 0:00,50,1,,0,35,1,1,50,1,50,1,55,1,1,45,1,45,1,47,1,1
385,8534,2/22/12 0:00,50,1,,0,50,1,1,50,1,50,1,50,1,1,35,1,45,1,50,1,0
386,8534,9/20/13 0:00,51,1,,0,54,1,1,53,1,54,1,62,1,1,39,1,50,1,59,1,0
387,8534,9/19/14 0:00,63,1,43.0,1,39,1,1,66,1,67,2,51,1,1,53,1,57,1,54,1,0
388,8534,9/10/15 0:00,66,1,43.0,1,36,1,1,59,1,64,1,63,1,1,46,1,66,1,48,1,0
389,8398,2/22/10 0:00,45,1,,0,55,1,1,30,0,55,1,45,1,1,68,2,70,2,68,2,0
390,8398,2/22/11 0:00,64,1,,0,55,1,1,71,2,38,1,52,1,1,58,1,48,1,40,1,0
391,8398,2/22/12 0:00,50,1,,0,48,1,1,47,1,67,2,53,1,1,57,1,47,1,52,1,0
392,8398,9/20/13 0:00,50,1,,0,48,1,1,47,1,67,2,53,1,1,57,1,47,1,52,1,0
393,8398,9/19/14 0:00,39,1,47.0,1,40,1,1,52,1,67,2,56,1,1,47,1,55,1,52,1,0
394,8558,2/22/10 0:00,55,1,,0,40,1,1,70,2,55,1,70,2,1,70,2,50,1,60,1,0
395,8558,2/22/11 0:00,68,2,,0,55,1,1,72,2,70,2,54,1,1,51,1,58,1,56,1,0
396,8558,2/22/12 0:00,46,1,,0,44,1,1,52,1,60,1,40,1,1,37,1,40,1,45,1,0
397,8558,9/20/13 0:00,50,1,,0,44,1,1,52,1,60,1,40,1,0,37,1,40,1,45,1,0
398,8558,9/19/14 0:00,50,1,52.0,1,44,1,1,52,1,60,1,40,1,1,37,1,40,1,45,1,0
399,8558,9/10/15 0:00,50,1,52.0,1,44,1,1,52,1,60,1,40,1,0,37,1,40,1,45,1,0
400,7842,9/20/13 0:00,66,1,,0,52,1,1,47,1,53,1,39,1,0,46,1,49,1,55,1,0
401,7842,9/19/14 0:00,66,1,56.0,1,52,1,1,47,1,53,1,39,1,1,46,1,49,1,55,1,0
402,7842,9/10/15 0:00,59,1,56.0,1,52,1,1,47,1,53,1,39,1,1,46,1,49,1,55,1,0
403,6351,2/22/11 0:00,50,1,,0,55,1,1,50,1,55,1,55,1,1,50,1,50,1,55,1,0
404,8668,2/22/10 0:00,60,1,,0,65,1,1,60,1,70,2,45,1,1,40,1,70,2,40,1,0
405,8668,2/22/11 0:00,60,1,,0,50,1,1,55,1,70,2,55,1,1,55,1,65,1,60,1,0
406,8668,2/22/12 0:00,56,1,,0,56,1,1,48,1,57,1,56,1,1,50,1,50,1,60,1,0
407,8668,9/20/13 0:00,58,1,,0,62,1,1,48,1,59,1,32,0,1,41,1,44,1,59,1,0
408,8668,9/19/14 0:00,61,1,34.0,1,42,1,1,39,1,59,1,48,1,1,52,1,58,1,60,1,0
409,8668,9/10/15 0:00,43,1,45.0,1,40,1,1,39,1,33,0,63,1,1,52,1,58,1,59,1,0
410,4087,2/22/11 0:00,35,1,,0,65,1,1,50,1,65,1,65,1,1,45,1,55,1,65,1,0
411,4087,2/22/12 0:00,53,1,,0,44,1,1,52,1,52,1,64,1,1,47,1,56,1,50,1,0
412,4087,9/20/13 0:00,53,1,,0,44,1,1,52,1,52,1,64,1,1,47,1,56,1,50,1,0
413,4087,9/19/14 0:00,61,1,51.0,1,44,1,1,52,1,61,1,48,1,1,47,1,56,1,50,1,0
414,4087,9/10/15 0:00,58,1,35.0,1,56,1,1,52,1,61,1,51,1,1,47,1,43,1,50,1,0
415,10218,2/22/11 0:00,73,2,,0,59,1,1,77,2,33,0,52,1,1,25,0,47,1,33,0,0
416,10218,2/22/12 0:00,47,1,,0,52,1,1,63,1,45,1,37,1,1,23,0,30,0,32,0,0
417,10218,9/10/15 0:00,53,1,41.0,1,69,2,1,48,1,45,1,43,1,1,29,0,41,1,36,1,0
418,8596,2/22/10 0:00,70,2,,0,70,2,1,60,1,70,2,70,2,1,60,1,70,2,70,2,0
419,8722,2/22/10 0:00,55,1,,0,65,1,1,65,1,40,1,60,1,1,45,1,55,1,70,2,0
420,8722,2/22/11 0:00,58,1,,0,71,2,1,42,1,39,1,50,1,1,40,1,40,1,56,1,0
421,8722,2/22/12 0:00,53,1,,0,53,1,1,57,1,44,1,57,1,1,43,1,55,1,67,2,0
422,8722,9/20/13 0:00,60,1,,0,56,1,1,57,1,44,1,57,1,1,43,1,55,1,67,2,0
423,8722,9/19/14 0:00,59,1,53.0,1,57,1,1,53,1,47,1,59,1,1,57,1,46,1,54,1,0
424,8722,9/10/15 0:00,59,1,47.0,1,65,1,1,57,1,36,1,71,2,1,42,1,56,1,51,1,0
425,6631,9/10/15 0:00,39,1,33.0,0,62,1,1,62,1,66,1,48,1,1,51,1,58,1,55,1,0
426,8674,2/22/10 0:00,41,1,,0,32,0,1,40,1,47,1,69,2,1,30,0,30,0,30,0,0
427,8674,2/22/11 0:00,51,1,,0,39,1,1,48,1,67,2,62,1,1,43,1,44,1,49,1,0
428,8674,2/22/12 0:00,44,1,,0,41,1,1,48,1,64,1,42,1,1,49,1,47,1,53,1,0
429,8674,9/20/13 0:00,44,1,,0,44,1,1,56,1,58,1,42,1,1,49,1,47,1,53,1,0
430,8674,9/19/14 0:00,48,1,42.0,1,38,1,1,57,1,59,1,45,1,1,49,1,47,1,53,1,0
431,8674,9/10/15 0:00,55,1,32.0,0,55,1,1,57,1,59,1,54,1,1,49,1,47,1,53,1,0
432,9773,2/22/10 0:00,30,0,,0,30,0,0,60,1,60,1,60,1,0,30,0,30,0,30,0,1
433,9773,2/22/11 0:00,50,1,,0,50,1,1,50,1,65,1,65,1,0,55,1,43,1,65,1,0
434,9773,2/22/12 0:00,52,1,,0,53,1,1,56,1,72,2,68,2,1,61,1,49,1,60,1,0
435,9773,9/20/13 0:00,52,1,,0,53,1,1,56,1,72,2,68,2,1,58,1,60,1,57,1,0
436,9773,9/19/14 0:00,52,1,50.0,1,53,1,1,56,1,66,1,68,2,1,58,1,60,1,60,1,0
437,9773,9/10/15 0:00,70,2,50.0,1,53,1,1,56,1,66,1,68,2,1,58,1,60,1,60,1,0
438,9908,2/22/10 0:00,45,1,,0,45,1,1,33,0,50,1,67,2,1,30,0,30,0,30,0,0
439,9908,2/22/11 0:00,66,1,,0,45,1,1,41,1,69,2,72,2,1,34,1,57,1,34,1,1
440,9908,2/22/12 0:00,47,1,,0,52,1,1,52,1,54,1,52,1,1,45,1,49,1,47,1,0
441,9908,9/20/13 0:00,47,1,,0,52,1,1,52,1,54,1,60,1,1,45,1,49,1,47,1,0
442,9908,9/19/14 0:00,50,1,50.0,1,52,1,1,55,1,49,1,52,1,1,45,1,49,1,47,1,0
443,9908,9/10/15 0:00,50,1,39.0,1,54,1,1,55,1,64,1,28,0,1,54,1,58,1,47,1,0
444,9824,9/10/15 0:00,53,1,32.0,0,56,1,1,38,1,53,1,46,1,1,42,1,33,0,58,1,0
445,10243,2/22/10 0:00,45,1,,0,60,1,1,45,1,70,2,50,1,1,50,1,55,1,50,1,1
446,10243,2/22/11 0:00,48,1,,0,56,1,1,49,1,61,1,55,1,1,54,1,49,1,60,1,0
447,10243,2/22/12 0:00,62,1,,0,46,1,1,50,1,50,1,54,1,1,47,1,43,1,56,1,0
448,10243,9/20/13 0:00,62,1,,0,46,1,1,50,1,50,1,54,1,1,47,1,43,1,56,1,0
449,10243,9/19/14 0:00,62,1,49.0,1,46,1,1,47,1,50,1,54,1,1,47,1,43,1,56,1,0
450,10243,9/10/15 0:00,62,1,49.0,1,46,1,1,47,1,50,1,54,1,1,47,1,43,1,56,1,0
451,10235,2/22/10 0:00,30,0,,0,30,0,1,44,1,41,1,46,1,1,30,0,30,0,30,0,0
452,10235,2/22/11 0:00,47,1,,0,53,1,0,43,1,33,0,32,0,1,48,1,59,1,53,1,0
453,10235,2/22/12 0:00,38,1,,0,34,1,1,60,1,44,1,50,1,1,43,1,43,1,54,1,0
454,10235,9/20/13 0:00,44,1,,0,44,1,1,48,1,62,1,50,1,1,43,1,43,1,40,1,0
455,10235,9/19/14 0:00,54,1,40.0,1,60,1,1,48,1,67,2,50,1,1,43,1,43,1,40,1,0
456,10235,9/10/15 0:00,50,1,33.0,0,48,1,1,48,1,67,2,31,0,1,43,1,46,1,40,1,0
457,8535,2/22/10 0:00,67,2,,0,30,0,0,50,1,60,1,60,1,0,45,1,30,0,60,1,1
458,8535,2/22/11 0:00,49,1,,0,50,1,1,50,1,60,1,60,1,1,45,1,45,1,50,1,1
459,8535,2/22/12 0:00,45,1,,0,50,1,1,65,1,50,1,50,1,1,45,1,45,1,50,1,0
460,8535,9/20/13 0:00,53,1,,0,51,1,1,64,1,51,1,53,1,1,47,1,47,1,51,1,0
461,8535,9/19/14 0:00,34,1,54.0,1,33,0,1,68,2,51,1,53,1,1,58,1,59,1,67,2,0
462,8535,9/10/15 0:00,34,1,54.0,1,33,0,1,68,2,51,1,53,1,1,58,1,59,1,61,1,0
463,8194,2/22/10 0:00,65,1,,0,35,1,1,70,2,50,1,52,1,0,45,1,70,2,54,1,0
464,8194,2/22/11 0:00,51,1,,0,38,1,1,52,1,40,1,54,1,1,46,1,59,1,34,1,0
465,8194,2/22/12 0:00,67,2,,0,47,1,1,67,2,68,2,55,1,1,56,1,57,1,52,1,0
466,8194,9/20/13 0:00,41,1,,0,69,2,1,55,1,68,2,52,1,1,24,0,48,1,45,1,0
467,8194,9/19/14 0:00,72,2,69.0,2,57,1,1,55,1,49,1,37,1,1,47,1,48,1,50,1,0
468,8194,9/10/15 0:00,47,1,62.0,1,47,1,1,55,1,68,2,55,1,1,56,1,57,1,52,1,0
469,8358,2/22/10 0:00,50,1,,0,30,0,1,30,0,70,2,60,1,1,55,1,50,1,50,1,0
470,8358,2/22/11 0:00,50,1,,0,47,1,1,47,1,41,1,34,1,1,41,1,42,1,50,1,0
471,8358,2/22/12 0:00,52,1,,0,61,1,1,62,1,50,1,42,1,1,30,0,50,1,39,1,0
472,8358,9/20/13 0:00,59,1,,0,38,1,1,55,1,39,1,43,1,0,53,1,62,1,37,1,0
473,8358,9/19/14 0:00,39,1,58.0,1,48,1,1,55,1,33,0,44,1,0,59,1,60,1,39,1,0
474,8358,9/10/15 0:00,59,1,54.0,1,38,1,1,55,1,44,1,45,1,0,53,1,62,1,29,0,0
475,9891,2/22/10 0:00,30,0,,0,30,0,1,30,0,45,1,65,1,1,30,0,30,0,65,1,1
476,9891,2/22/11 0:00,70,2,,0,48,1,1,46,1,45,1,65,1,1,61,1,67,2,65,1,1
477,9891,9/10/15 0:00,63,1,48.0,1,46,1,1,51,1,50,1,50,1,1,55,1,57,1,47,1,0
